id,residual,lat,lon
1636641360,0.5526813086161653,22.3164003,114.1731821
1636641367,0.9019140603553772,22.3166438,114.1739792
1636768897,1.7777412746944243,22.3100905,114.169953
1636768930,0.30391663764397236,22.3118131,114.1703709
1636768945,0.781742477876417,22.3143102,114.1677016
1636768949,-1.415527126222063,22.3170133,114.1670462
1640472711,-3.960593917861523,22.3072321,114.1613115
1640472718,-2.739383066039924,22.3092355,114.1608066
1640472730,-1.4807324060582658,22.3127354,114.1605996
1640472756,-0.7962078346430452,22.3181344,114.1616675
1640472874,-2.814599746321207,22.3209096,114.1603705
1640472885,-1.2482812312180798,22.3214238,114.1620079
1649047771,0.44230228416098427,22.295601,114.1722642
1649047793,0.31401989718204604,22.2962672,114.1702054
1649048555,-1.397788050338022,22.2996643,114.1760233
1649048879,-0.24779264288006075,22.3010409,114.1756128
1649048895,2.3060609825978737,22.30149,114.1797998
1649048965,-0.45156559386335005,22.3019571,114.1754299
2208339288,0.6039699730563619,22.3026398,114.1770441
2208339296,-1.1188433839718677,22.3028719,114.1775231
2639744193,-3.0187182410919853,22.3197996,114.1716887
2772111132,0.8291997379909901,22.3117949,114.1764328
2861669109,0.11882701455070332,22.3138433,114.1612357
3200259361,-2.4368496085420794,22.32285,114.15959
3676641732,-0.12194043599774318,22.3062835,114.1810347
4421445236,3.5215871588572796,22.3126951,114.1714748
4844962261,-1.4435757522466055,22.3028069,114.1667228
4858447072,-2.0726710421380545,22.3219701,114.1582586
5104147159,-4.120263267776959,22.3075809,114.1606472
5120436693,-2.9273148204471404,22.298078,114.1790669
5137163555,1.7411354638265664,22.3054532,114.1636769
5436700698,0.1675515315580185,22.3117475,114.163385
5436701122,3.34663475476869,22.3092536,114.1638064
5436750014,2.6149670895633825,22.3067131,114.1651451
6148869793,-2.3075631843901903,22.3018094,114.1584886
6550920169,3.921544854316494,22.3120274,114.1659486
7062561797,0.4993054634434415,22.3043156,114.1706667
7553343510,0.27231861756790465,22.3062318,114.1636997
7598921135,2.211529217614377,22.3088829,114.1722357
7598921136,2.4963682397374214,22.3089751,114.172229
8013614910,-0.417519689687893,22.3060436,114.1640683
8013614911,1.0392210370594448,22.3060066,114.1637106
8438621461,-0.513037849743764,22.3155006,114.1669137
8559094354,-0.3369374143235291,22.3242451,114.1619689
9514050826,3.204299471246099,22.3066141,114.1641619
10565387058,-2.3057433966985066,22.3183596,114.1732858
10786928815,-0.4810089118459935,22.3251707,114.1682337
10875906169,-1.3741668051320843,22.2961881,114.1692298
10880216117,-0.8225826141374455,22.2963126,114.1706263
11153075989,-0.7876652319741027,22.3228713,114.1618122
11177945775,1.8217361129142766,22.3082383,114.1664685
11730881795,-1.1375996267462085,22.3025071,114.1592269
13108528108,0.16103772270690087,22.3097381,114.1677692
13428650956,-3.1513484075242992,22.296303,114.17371
13591799735,0.685882987400511,22.3128718,114.1642726
33476508,-4.519509046154855,22.2954779,114.1753023
308473178,2.3414837079875035,22.3136721,114.1692614
308473180,3.0398143997186757,22.3127358,114.1694498
308473429,-2.131123902369712,22.3186542,114.1712844
308778516,2.2401284427175945,22.3082077,114.1690993
332231898,-2.3579983366328356,22.3183111,114.163129
332251620,0.24412233222836832,22.3217144,114.1670898
332251667,-0.20505327349981428,22.3188396,114.1667907
334647880,-3.28903056521607,22.3019131,114.1572026
334649361,0.12530513887550754,22.3084309,114.1614532
334649728,1.1763664269514464,22.317115,114.1608432
334650573,3.995439420853373,22.3121564,114.1651735
339050900,0.15084086556421994,22.3122049,114.1629874
339051995,0.9519984870668345,22.313147,114.1607061
339053521,0.6227647619396919,22.3089225,114.1620267
384143738,-0.420307919597807,22.294922,114.1735561
384145154,1.9636203993742285,22.3041291,114.1819002
419763802,0.4139858467234703,22.3228258,114.1619867
441535164,-1.0225629083442414,22.2953873,114.175733
452735806,-0.8601716923713099,22.301638,114.1744316
452735815,-2.0934936849323584,22.2994044,114.1735291
474209050,-0.6297461762909897,22.3049012,114.1673753
485659486,2.621427609236381,22.3072019,114.1743593
485660466,0.9634553386945512,22.3068324,114.1748574
582593392,0.107923843377975,22.30432,114.1811766
804107233,-1.5947270857420257,22.3197792,114.1722279
988059784,-0.5658931440718611,22.2999717,114.1685317
990120446,-0.2795720754053157,22.3038841,114.1844696
991294702,0.6564000878274889,22.3211415,114.1637501
991294801,0.2899650162531344,22.311819,114.1703054
991294931,-0.9191261063828939,22.3212262,114.163274
991295120,2.330448795662406,22.3117473,114.1696407
1151084855,2.3358803505207177,22.3141569,114.1681879
1151084896,2.221062291210629,22.3158381,114.1734082
1151084911,4.097318741740288,22.3127529,114.1689663
1152824589,1.5969471533698467,22.3252765,114.1636894
1152824596,-0.9275775114417399,22.3262613,114.1634107
1158360147,-0.7772558484838612,22.2955039,114.1706914
1161863894,-4.3044555743478625,22.3252409,114.1720864
1162875763,0.17648794159289594,22.3264279,114.1662822
1168066107,-0.6914949972223532,22.3203359,114.1664278
1168183674,-0.4887744930011664,22.3204699,114.1703349
1168183721,-0.23606741374127438,22.3205684,114.1708824
1168183728,-2.546153918466363,22.3191379,114.1683979
1168316017,3.7020355961175326,22.3120395,114.1643364
1168380691,5.58501406074096,22.3129257,114.1670711
1172166403,2.786289794735765,22.3130017,114.164623
1172757768,-0.9852449495430733,22.3221064,114.1653577
1172757982,2.165160046102507,22.3108343,114.1705705
1178971320,-0.27213717922538194,22.3230551,114.1692284
1178971336,-0.7529365250119042,22.3237063,114.1696699
1179001819,-3.875572062831008,22.3254757,114.1698671
1181846147,-0.8969701333488587,22.3229834,114.1646132
1182677912,-2.3103402763006606,22.3182018,114.1626949
1185400587,2.3198990102684327,22.3084001,114.1713909
1185400607,2.6213270998523015,22.3125698,114.1708012
1185400622,0.04173429892811242,22.3055,114.1692699
1185808527,0.05409909864167517,22.3039591,114.1717816
1187352694,0.6251128517492646,22.3024492,114.1690836
1187353085,-0.46539948956624855,22.3026381,114.171856
1187522454,1.0775755800465667,22.3033572,114.1735819
1189559073,-2.8565840264204923,22.2965748,114.1745876
1189559158,-2.2486253764972943,22.2972094,114.1746006
1189559358,-1.756285486698296,22.297985,114.1744415
1189559856,0.6672477566813875,22.3014913,114.174648
1189560057,-1.7223604810350608,22.2968852,114.1745815
1210796370,0.7572951482566097,22.3041008,114.1821731
1624949969,0.6636689075813891,22.304193,114.1686622
1624950102,1.5555665461035098,22.3080611,114.1655095
1624950117,2.988696893165404,22.3083098,114.1686347
1624950126,3.486443690575218,22.3088787,114.1692487
1625209857,1.0863318848619166,22.3043487,114.1711369
1625209874,0.48634343665243307,22.3052682,114.1715768
1625209907,-0.05798744129314315,22.3066064,114.1704682
1625209910,2.6644425787025554,22.3066267,114.1726144
1625209919,1.85832295484812,22.306722,114.1740122
1625210005,2.200567523711932,22.3084117,114.1712781
1625210026,2.198541226073445,22.3084837,114.1709535
1636543637,-1.6535454558147435,22.3187498,114.1718354
1636685557,-0.676104113485323,22.3118729,114.1743595
1636768927,2.3161821472961712,22.3113439,114.1704692
1636768941,3.8086968363120377,22.3130195,114.1680362
1636768942,2.292399064828839,22.3133341,114.1673432
1636768943,2.4588953028554847,22.3134308,114.1678898
1640472735,-2.863460746862092,22.3172787,114.1581879
1640472827,0.43038049805116074,22.3194019,114.1599957
1640472864,-0.06650351968593782,22.3201305,114.1640286
1640472876,-0.44614598537257777,22.3210574,114.1642187
1640472893,-1.4937015993284604,22.3219477,114.1603595
1640472897,-1.4841607550205929,22.3225101,114.1603512
1640472910,-0.3928767950743115,22.323217,114.1619809
1649047644,3.5657068555628086,22.2946637,114.1706449
1649048235,-0.18938548551359347,22.2983673,114.177223
1649048348,-0.7460225674589509,22.2989577,114.1736723
1649048598,-3.99974661142366,22.2996409,114.1744713
1649048754,-3.405883170577429,22.2997822,114.180616
1649048789,-1.2566407248868288,22.2999865,114.1771029
1649048798,-0.9641937333939801,22.3001426,114.1733121
1649048949,-0.6838623263581738,22.3017103,114.1795814
1649049033,2.334250667340033,22.3020119,114.1809036
2861666771,-5.341152721840043,22.3062489,114.1601899
2863929152,-5.052502136830938,22.3169506,114.157058
2863929182,-5.473224428874264,22.3203332,114.1566946
2866714637,3.647256539480363,22.3146385,114.1618332
3978935775,2.29935898653936,22.307149,114.1745713
4332327041,-2.5940349514909613,22.3228614,114.1610019
4510281038,1.1478508523796727,22.3030372,114.1692795
4773779436,-0.11242511905953023,22.3236062,114.1641175
4848060589,-2.265545091857529,22.3003137,114.1720203
4858447071,0.4113817930942645,22.3216866,114.1584944
4860691743,0.7045987468399275,22.3241075,114.1657153
4862228463,1.2790166143349992,22.3057339,114.1782562
5052282255,-5.532339624468296,22.3172177,114.156957
5123029554,2.0193413840074896,22.3073216,114.1672825
5137163548,-0.8202613067228626,22.3031662,114.1640343
5333519678,-3.417197138350989,22.3054539,114.1603767
5436701127,-0.4863228895890117,22.310754,114.1639881
5647922669,0.040152056157950256,22.3089783,114.1654939
5647922704,0.20360857224088136,22.3091534,114.1652249
6052475835,1.977961357727125,22.3117183,114.1649564
