filename,vegetation,sky,road,building,sidewalk,wall,fence,pole,traffic light,traffic sign,terrain,person,rider,car,truck,bus,train,motorcycle,bicycle
10211498591_0.jpg,0.151015625,0.1503125,0.05771728515625,0.6409545898437501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10211498591_180.jpg,0.00125244140625,0.04438232421875,0.19479736328125,0.75956787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10211498591_270.jpg,0.05524658203125,0.10580078125,0.143095703125,0.69585693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10211498591_90.jpg,0.0684814453125,0.15533447265625,0.13900634765625,0.637177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10242398454_0.jpg,0.0181591796875,0.0733740234375,0.060908203125,0.84755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10242398454_180.jpg,0.00354248046875,0.0566650390625,0.08508544921875,0.85470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10242398454_270.jpg,0.00371826171875,0.0627978515625,0.09735107421875,0.8361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10242398454_90.jpg,0.0168505859375,0.13748779296875,0.0300048828125,0.8156567382812501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243968793_0.jpg,0.05018310546875,0.17705322265625,0.09757080078125,0.67519287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243968793_180.jpg,0.00788330078125,0.3921337890625,0.11754150390625,0.48244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243968793_270.jpg,0.01638427734375,0.22121337890625,0.1455908203125,0.6168115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243968793_90.jpg,0.00406982421875,0.39542724609375,0.26494384765625,0.33555908203124996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10256441404_0.jpg,0.06751220703125,0.06867431640625,0.3385595703125,0.52525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10256441404_180.jpg,0.0062841796875,0.0525537109375,0.3363720703125,0.6047900390625001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10256441404_270.jpg,0.0208935546875,0.065107421875,0.39505126953125,0.5189477539062499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10256441404_90.jpg,0.00441650390625,0.1235888671875,0.30717041015625,0.56482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029866980_0.jpg,0.00618896484375,0.0896484375,0.25581787109375,0.6483447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029866980_180.jpg,0.044501953125,0.2272509765625,0.404794921875,0.3234521484374999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029866980_270.jpg,0.0147998046875,0.15148193359375,0.36858154296875,0.46513671874999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029866980_90.jpg,0.04406005859375,0.17491455078125,0.2251220703125,0.5559033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565387058_0.jpg,0.03789306640625,0.30348876953125,0.1596044921875,0.499013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565387058_180.jpg,0.0163134765625,0.19460205078125,0.173037109375,0.61604736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565387058_270.jpg,0.07573486328125,0.1965625,0.18982666015625,0.5378759765625001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565387058_90.jpg,0.12879150390625,0.17443603515625,0.14116943359375,0.55560302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928815_0.jpg,0.01625244140625,0.03141845703125,0.2315869140625,0.7207421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928815_180.jpg,0.01346923828125,0.13911376953125,0.1834375,0.6639794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928815_270.jpg,0.09318603515625,0.011708984375,0.110107421875,0.78499755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928815_90.jpg,0.0033056640625,0.262265625,0.33494384765625,0.39948486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928832_0.jpg,0.00477783203125,0.058701171875,0.300107421875,0.63641357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928832_180.jpg,0.0061767578125,0.28548095703125,0.28896728515625,0.41937500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928832_270.jpg,0.03457275390625,0.15272705078125,0.33078369140625,0.48191650390624996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928832_90.jpg,0.01113037109375,0.24884765625,0.3178515625,0.42217041015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928833_0.jpg,0.041181640625,0.07478271484375,0.24692626953125,0.637109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928833_180.jpg,0.019970703125,0.21763671875,0.353271484375,0.40912109375000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928833_270.jpg,0.007158203125,0.1426123046875,0.2551806640625,0.5950488281249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928833_90.jpg,0.0046435546875,0.2438818359375,0.36221923828125,0.38925537109374997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928854_0.jpg,0.00552490234375,0.0412744140625,0.28475830078125,0.6684423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928854_180.jpg,0.0422265625,0.07900390625,0.3488037109375,0.5299658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928854_270.jpg,0.02126953125,0.08685302734375,0.307236328125,0.58464111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786928854_90.jpg,0.00704345703125,0.15141357421875,0.311328125,0.5302148437499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875906169_0.jpg,0.06362060546875,0.1628564453125,0.032861328125,0.74066162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875906169_180.jpg,0.0867724609375,0.14248046875,0.120126953125,0.6506201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875906169_270.jpg,0.02449462890625,0.1215478515625,0.1614208984375,0.69253662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875906169_90.jpg,0.01582275390625,0.15299560546875,0.01732421875,0.813857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10880216117_0.jpg,0.01992919921875,0.10489013671875,0.04355224609375,0.83162841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10880216117_180.jpg,0.0109716796875,0.1725927734375,0.1123974609375,0.7040380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10880216117_270.jpg,0.00869384765625,0.27332763671875,0.036513671875,0.68146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10880216117_90.jpg,0.01455078125,0.090380859375,0.22465087890625,0.6704174804687499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287994_0.jpg,0.12726318359375,0.14809326171875,0.30661865234375,0.4180249023437499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287994_180.jpg,0.01914794921875,0.09752197265625,0.2262548828125,0.6570751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287994_270.jpg,0.03310546875,0.24671142578125,0.204697265625,0.5154858398437501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287994_90.jpg,0.0456884765625,0.157216796875,0.37337158203125,0.42372314453125004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287995_0.jpg,0.01044189453125,0.19436279296875,0.0309765625,0.76421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287995_180.jpg,0.0033544921875,0.04629150390625,0.0417822265625,0.90857177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287995_270.jpg,0.01810546875,0.01427978515625,0.01210205078125,0.9555126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107287995_90.jpg,0.023212890625,0.1230908203125,0.081884765625,0.7718115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104977106_0.jpg,0.06548828125,0.2898974609375,0.29681884765625,0.34779541015624993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104977106_180.jpg,0.0497900390625,0.13898681640625,0.2968994140625,0.51432373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104977106_270.jpg,0.01235595703125,0.361796875,0.308759765625,0.31708740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11104977106_90.jpg,0.0864794921875,0.1320947265625,0.09806884765625,0.6833569335937499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153075989_0.jpg,0.04555908203125,0.07839111328125,0.28320068359375,0.59284912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153075989_180.jpg,0.011875,0.123203125,0.18595703125,0.67896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153075989_270.jpg,0.00721923828125,0.22320068359375,0.10557373046875,0.66400634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153075989_90.jpg,0.0412060546875,0.13581787109375,0.2814892578125,0.5414868164062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945775_0.jpg,0.08776611328125,0.248076171875,0.3758203125,0.28833740234374994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945775_180.jpg,0.0076708984375,0.02170166015625,0.326845703125,0.6437817382812501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945775_270.jpg,0.01658935546875,0.18185302734375,0.345400390625,0.4561572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945775_90.jpg,0.03032958984375,0.25422607421875,0.395927734375,0.31951660156249995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945779_0.jpg,0.08073974609375,0.290595703125,0.26720458984375,0.3614599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945779_180.jpg,0.00679931640625,0.04641845703125,0.351533203125,0.5952490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945779_270.jpg,0.02354736328125,0.1733544921875,0.337890625,0.46520751953124995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177945779_90.jpg,0.02395263671875,0.31134521484375,0.345146484375,0.3195556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225192044_0.jpg,0.07693603515625,0.2097705078125,0.10200439453125,0.6112890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225192044_180.jpg,0.01600341796875,0.27449951171875,0.09000732421875,0.6194897460937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225192044_270.jpg,0.03832275390625,0.103203125,0.03847900390625,0.8199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225192044_90.jpg,0.06729248046875,0.3439794921875,0.11937255859375,0.46935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253936096_0.jpg,0.01357177734375,0.1452099609375,0.1003369140625,0.74088134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253936096_180.jpg,0.01572998046875,0.13251220703125,0.1337158203125,0.7180419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253936096_270.jpg,0.05366455078125,0.14940673828125,0.082333984375,0.7145947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253936096_90.jpg,0.01060791015625,0.05154296875,0.253505859375,0.68434326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256303653_0.jpg,0.08608642578125,0.20368408203125,0.2226513671875,0.487578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256303653_180.jpg,0.0792529296875,0.1950244140625,0.2170361328125,0.5086865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256303653_270.jpg,0.03953125,0.3286767578125,0.23169921875,0.40009277343749994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256303653_90.jpg,0.16482177734375,0.07901123046875,0.18404541015625,0.57212158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281410604_0.jpg,0.01655517578125,0.07567626953125,0.02726318359375,0.88050537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281410604_180.jpg,0.00736328125,0.2430517578125,0.1201806640625,0.629404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281410604_270.jpg,0.02068603515625,0.16138427734375,0.1713427734375,0.6465869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281410604_90.jpg,0.01186767578125,0.09332275390625,0.04072509765625,0.85408447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339432014_0.jpg,0.0222607421875,0.15185302734375,0.306201171875,0.51968505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339432014_180.jpg,0.0104443359375,0.2093603515625,0.25638671875,0.52380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339432014_270.jpg,0.005595703125,0.2467041015625,0.320966796875,0.4267333984374999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339432014_90.jpg,0.0443994140625,0.20159423828125,0.34286865234375,0.4111376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084790_0.jpg,0.04137451171875,0.11219482421875,0.30141357421875,0.5450170898437501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084790_180.jpg,0.0271826171875,0.29347900390625,0.34296875,0.3363696289062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084790_270.jpg,0.04784912109375,0.04309814453125,0.263134765625,0.6459179687500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084790_90.jpg,0.0393603515625,0.2427099609375,0.28458984375,0.43333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084818_0.jpg,0.00445556640625,0.21417724609375,0.075234375,0.7061328124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084818_180.jpg,0.00283447265625,0.2310595703125,0.0644091796875,0.70169677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084818_270.jpg,0.00471435546875,0.18065185546875,0.070517578125,0.7441162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084818_90.jpg,0.0243798828125,0.172568359375,0.12580078125,0.6772509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084825_0.jpg,0.01122802734375,0.14901123046875,0.0265576171875,0.813203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084825_180.jpg,0.002353515625,0.134951171875,0.06404052734375,0.79865478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084825_270.jpg,0.00919189453125,0.16353759765625,0.0561376953125,0.7711328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084825_90.jpg,0.0187646484375,0.16921142578125,0.1008056640625,0.71121826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084826_0.jpg,0.0123583984375,0.09238525390625,0.40923095703125,0.48602539062499994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084826_180.jpg,0.0120751953125,0.1199609375,0.29764892578125,0.5703149414062499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084826_270.jpg,0.0376025390625,0.088388671875,0.34631591796875,0.52769287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151084826_90.jpg,0.01571533203125,0.19399169921875,0.3121875,0.47810546874999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
