filename,h_mean,h_std,s_mean,s_std,v_mean,v_std,entropy,colorfulness
10875906169_90.jpg,41.87240966796875,40.98147968595254,76.40730712890625,44.86320393386251,119.18179443359375,65.18680743357179,7.6762514,29.50075488857932
10880216117_0.jpg,41.9431640625,40.83036305275717,57.3606982421875,39.664167345251876,157.9801318359375,70.4537790761818,7.8665066,31.421859642038633
10880216117_180.jpg,51.8906787109375,50.62930167900991,38.97745849609375,28.50604337628155,163.57171875,67.4055324774557,7.725499,23.009301550605482
10880216117_270.jpg,57.64685546875,44.78253929880957,50.24861572265625,39.207439034852385,178.0568408203125,65.4778886564786,7.6869793,31.818155443771666
10880216117_90.jpg,52.1905224609375,45.58937869959752,53.08612060546875,44.394018126864175,110.5134375,62.60820137953548,7.740946,22.134499726500287
1107287994_0.jpg,74.59099609375,38.85070188675791,54.55625732421875,53.84234290779863,120.71731201171875,58.14214437262677,7.6763453,31.20060296785671
1107287994_180.jpg,82.8006884765625,43.38182669299799,45.42277587890625,38.24396083490009,138.0186865234375,52.83467690287345,7.662511,24.31117709139498
1107287994_270.jpg,80.56089111328124,39.96988115686858,54.08446044921875,54.5119882056391,152.3115234375,63.401372055646505,7.709638,39.06309291352474
1107287994_90.jpg,73.3289111328125,47.76447987961176,36.85446533203125,32.41013837014797,137.3849267578125,54.138957228501894,7.263726,19.32771131591833
1107287995_0.jpg,45.79824462890625,43.58560240107697,63.81457763671875,40.94553667407064,150.48245849609376,53.494192833475076,7.577819,31.07052515704435
1107287995_180.jpg,45.94687744140625,53.42831794985502,100.241455078125,54.670176052767204,94.36235595703126,52.59839476868506,7.0314584,42.874887176972166
1107287995_270.jpg,28.0144140625,37.10460959203033,122.51353759765625,56.52264969937394,113.36676513671875,46.68098355872837,7.174549,51.797804725586026
1107287995_90.jpg,70.0494091796875,57.92091612322163,75.21264404296875,44.926280542572144,110.3219873046875,50.32287374571511,7.0881505,29.0870555191846
11104977106_0.jpg,50.80323974609375,39.13391576419617,45.94356689453125,47.9494064863628,156.2176953125,64.81569104036443,7.3902445,28.011708624812726
11104977106_180.jpg,45.67429443359375,38.72132491646374,48.24936767578125,45.54100890441281,131.53206787109374,57.27924733074486,7.671685,29.00459878657873
11104977106_270.jpg,63.7644873046875,43.84802737265921,32.690595703125,36.64019871069479,158.31399658203125,71.83288081380111,7.62088,24.93737742334355
11104977106_90.jpg,49.4735498046875,35.149148985581505,87.9553271484375,67.35620299913982,116.31888916015625,63.74993153823239,7.516286,45.50633406457207
11153075989_0.jpg,40.6109521484375,41.15961237180593,37.48291259765625,32.103232244132066,143.03622314453125,51.76477591264299,7.5076013,27.42632082206616
11153075989_180.jpg,42.44647705078125,46.13989233397474,36.5570361328125,29.36094176242358,150.7769140625,53.08687918359445,7.584292,19.552937667310488
11153075989_270.jpg,64.706455078125,59.62033281763103,28.72621337890625,28.783703993633992,175.04521728515624,52.637938060568224,7.5796647,24.581417525675512
11153075989_90.jpg,54.55466796875,41.70206331412608,27.8968017578125,31.820826276016692,145.61273193359375,63.62661935797949,7.694847,18.53238464262902
11177945775_0.jpg,61.2787548828125,42.020628778981084,36.81715087890625,46.61213966079554,133.8797802734375,69.80584881414062,7.7144585,14.419185493007069
11177945775_180.jpg,38.4146044921875,41.40333837156578,48.31027587890625,43.34557517867741,111.13549560546875,49.65268619039021,7.5526567,18.54997166551879
11177945775_270.jpg,57.52966552734375,47.72025183699448,36.21180419921875,44.292909377349545,131.40159912109374,67.94527723194898,7.8563843,17.157552076849125
11177945775_90.jpg,51.1248046875,42.84124109358196,31.81163818359375,34.49566804780568,146.67244384765624,67.17853558971629,7.6014366,14.46723828054367
11177945779_0.jpg,75.15969482421875,43.63875715440445,30.09801513671875,34.059275219566736,143.96580078125,76.59155948738943,7.7433133,11.003553989220244
11177945779_180.jpg,44.07157470703125,42.01736453505229,37.84261474609375,43.87382552624781,116.804482421875,52.76929298053658,7.586261,17.410945709182602
11177945779_270.jpg,44.01674072265625,39.024742320805096,28.67967041015625,27.208768060388678,146.6240234375,53.935431856926854,7.5669107,15.128874166460697
11177945779_90.jpg,56.39255126953125,45.29265123120495,33.33142333984375,41.26558115857529,153.826845703125,64.99370806395012,7.4254866,22.47002187855586
11225192044_0.jpg,48.46423583984375,39.7728244370234,52.779423828125,31.14030079265594,152.77499267578125,59.30960933851818,7.3978367,25.33691841770463
11225192044_180.jpg,57.2546044921875,43.23076524040846,68.819814453125,46.27890992527613,137.1055810546875,54.525036135077585,7.462311,35.08501551216859
11225192044_270.jpg,33.47865478515625,31.744631658098758,59.80053955078125,40.92576583023116,149.4665576171875,58.36675894356121,7.632728,25.990899501513336
11225192044_90.jpg,61.359091796875,42.956703519941634,37.482314453125,28.715193599755366,170.3285791015625,67.67961291647593,7.7121005,17.26925546766288
11253936096_0.jpg,55.57197265625,47.63965792736921,53.4543212890625,43.49525564979823,139.0130810546875,67.44956401866422,7.751892,31.400288508088398
11253936096_180.jpg,59.10117431640625,57.5410043213401,29.51713623046875,23.141866300729838,150.39583984375,62.569074878334256,7.4982214,16.40862912472985
11253936096_270.jpg,45.82783203125,45.35175548287008,61.486162109375,52.1281069584853,134.39909423828124,69.34076005172346,7.8169637,25.04858098897907
11253936096_90.jpg,71.7051025390625,52.93574182015429,37.1832568359375,38.28617635315104,110.36450439453125,54.40198746875222,7.6220756,14.866253385867594
11256303653_0.jpg,61.3094287109375,41.27567744804102,59.12200439453125,50.386660747030156,132.2055322265625,59.707898450399504,7.7203026,31.291434472411844
11256303653_180.jpg,53.74085693359375,39.873943408415734,38.3502197265625,32.16974119396792,146.2608935546875,62.80960853872198,7.6820974,19.879880195822242
11256303653_270.jpg,55.99181640625,41.98804175955615,59.118369140625,34.92085705278774,157.86507080078124,58.93857957048999,7.4825063,33.86857573667471
11256303653_90.jpg,49.1935888671875,35.08531995964714,62.9230078125,59.6158534318363,102.387109375,57.720803757145035,7.6292877,16.958895791349274
11281410604_0.jpg,29.37356689453125,27.526552628885057,71.97768310546876,49.10948151140979,123.247744140625,65.76239638360379,7.5634627,24.814695412530742
11281410604_180.jpg,67.1583544921875,49.13451350139601,46.7461083984375,35.74316698783532,137.25894775390626,68.77666779848445,7.7022147,18.907682546220087
11281410604_270.jpg,64.82150146484375,46.045426693921414,57.33698974609375,47.79747517113479,123.85682861328125,61.55360569871288,7.700684,27.838743549458613
