id,lat,lon,heading,filename
9803283485,22.310057,114.1678927,90,9803283485_90.jpg
9803283485,22.310057,114.1678927,180,9803283485_180.jpg
9803283485,22.310057,114.1678927,270,9803283485_270.jpg
6612901838,22.3158643,114.166454,0,6612901838_0.jpg
6612901838,22.3158643,114.166454,90,6612901838_90.jpg
6612901838,22.3158643,114.166454,180,6612901838_180.jpg
6612901838,22.3158643,114.166454,270,6612901838_270.jpg
1625209829,22.3031866,114.1702441,0,1625209829_0.jpg
1625209829,22.3031866,114.1702441,90,1625209829_90.jpg
1625209829,22.3031866,114.1702441,180,1625209829_180.jpg
1625209829,22.3031866,114.1702441,270,1625209829_270.jpg
334648549,22.3130489,114.1604458,0,334648549_0.jpg
334648549,22.3130489,114.1604458,90,334648549_90.jpg
334648549,22.3130489,114.1604458,180,334648549_180.jpg
334648549,22.3130489,114.1604458,270,334648549_270.jpg
1172166382,22.3126681,114.1647345,0,1172166382_0.jpg
1172166382,22.3126681,114.1647345,90,1172166382_90.jpg
1172166382,22.3126681,114.1647345,180,1172166382_180.jpg
1172166382,22.3126681,114.1647345,270,1172166382_270.jpg
4773779436,22.3236062,114.1641175,0,4773779436_0.jpg
4773779436,22.3236062,114.1641175,90,4773779436_90.jpg
4773779436,22.3236062,114.1641175,180,4773779436_180.jpg
4773779436,22.3236062,114.1641175,270,4773779436_270.jpg
5009739636,22.3027239,114.1612411,0,5009739636_0.jpg
5009739636,22.3027239,114.1612411,90,5009739636_90.jpg
5009739636,22.3027239,114.1612411,180,5009739636_180.jpg
5009739636,22.3027239,114.1612411,270,5009739636_270.jpg
759630064,22.2954061,114.1752039,0,759630064_0.jpg
