filename,vegetation,sky,road,building,sidewalk,wall,fence,pole,traffic light,traffic sign,terrain,person,rider,car,truck,bus,train,motorcycle,bicycle,shadow_ratio,sky_brightness,id,lat,lon,heading,LST
7257383511_270.jpg,0.0538232421875,0.0010546875,0.29923095703125,0.6458911132812499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59755126953125,76.54715375586855,7257383511,22.3244833,114.1619623,270,29.33960612000004
7257383511_90.jpg,0.0041796875,0.0161474609375,0.13860595703125,0.84106689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317041015625,106.24614876760565,7257383511,22.3244833,114.1619623,90,29.33960612000004
7262574289_0.jpg,0.0097802734375,0.09441162109375,0.20574951171875,0.69005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406181640625,134.7759903169014,7262574289,22.3085259,114.1707754,0,33.505602830000015
7262574289_180.jpg,0.00634765625,0.057998046875,0.353046875,0.582607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41892578125,133.50806191314555,7262574289,22.3085259,114.1707754,180,33.505602830000015
7262574289_270.jpg,0.0046875,0.20609375,0.36983154296875,0.41938720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7422119140625,177.8178036971831,7262574289,22.3085259,114.1707754,270,33.505602830000015
7262574289_90.jpg,0.0101513671875,0.0722265625,0.3227685546875,0.594853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38855712890625,127.0415419600939,7262574289,22.3085259,114.1707754,90,33.505602830000015
7328499113_0.jpg,0.0045947265625,0.09169921875,0.33736572265625,0.56634033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4238427734375,113.42002640845072,7328499113,22.3028529,114.1671106,0,30.03859121000001
7328499113_180.jpg,0.03180908203125,0.1398486328125,0.4343359375,0.39400634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8094970703125,143.52579958920188,7328499113,22.3028529,114.1671106,180,30.03859121000001
7328499113_270.jpg,0.0038671875,0.34427001953125,0.43297119140625,0.2188916015624999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63359375,226.3464715375587,7328499113,22.3028529,114.1671106,270,30.03859121000001
7328499113_90.jpg,0.02597412109375,0.00229248046875,0.3889990234375,0.582734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51788330078125,71.73309125586854,7328499113,22.3028529,114.1671106,90,30.03859121000001
745078561_0.jpg,0.0299560546875,0.19266357421875,0.02565673828125,0.7517236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32856689453125,127.20260416666666,745078561,22.307871,114.172492,0,33.67650383000002
745078561_180.jpg,0.0006396484375,0.1944677734375,0.24379638671875,0.56109619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60248291015625,165.22623973004696,745078561,22.307871,114.172492,180,33.67650383000002
745078561_270.jpg,0.010546875,0.26254150390625,0.08306396484375,0.64384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44132080078125,120.943661971831,745078561,22.307871,114.172492,270,33.67650383000002
745078561_90.jpg,0.00927490234375,0.1962548828125,0.1771484375,0.61732177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5886572265625,148.51599178403757,745078561,22.307871,114.172492,90,33.67650383000002
7552991693_0.jpg,4.39453125e-05,0.37398681640625,0.0265576171875,0.59941162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23631591796875,166.23319395539906,7552991693,22.3106608,114.1652768,0,34.35498080000002
7552991693_180.jpg,0.000439453125,0.4,0.0931103515625,0.5064501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39013671875,241.0240390258216,7552991693,22.3106608,114.1652768,180,34.35498080000002
